essay_id,sentence,dep_---,dep_IDF,dep_MOD,dep_OBJ,dep_PRD,dep_SBJ,dep_TMZ,dep_TPC,pos_ADJ,pos_ADP,pos_ADV,pos_AUX,pos_CCONJ,pos_DET,pos_INTJ,pos_NOUN,pos_NUM,pos_PART,pos_PRON,pos_PROPN,pos_PUNCT,pos_SCONJ,pos_VERB,pos_X,depPOS_---(ADJ),depPOS_---(ADP),depPOS_---(ADV),depPOS_---(CCONJ),depPOS_---(DET),depPOS_---(NOUN),depPOS_---(PRON),depPOS_---(PROPN),depPOS_---(PUNCT),depPOS_---(SCONJ),depPOS_---(VERB),depPOS_IDF(ADJ),depPOS_IDF(ADP),depPOS_IDF(ADV),depPOS_IDF(DET),depPOS_IDF(NOUN),depPOS_IDF(NUM),depPOS_IDF(PRON),depPOS_IDF(PROPN),depPOS_IDF(SCONJ),depPOS_IDF(VERB),depPOS_MOD(ADJ),depPOS_MOD(ADP),depPOS_MOD(ADV),depPOS_MOD(AUX),depPOS_MOD(CCONJ),depPOS_MOD(DET),depPOS_MOD(INTJ),depPOS_MOD(NOUN),depPOS_MOD(NUM),depPOS_MOD(PART),depPOS_MOD(PRON),depPOS_MOD(PROPN),depPOS_MOD(PUNCT),depPOS_MOD(SCONJ),depPOS_MOD(VERB),depPOS_MOD(X),depPOS_OBJ(ADJ),depPOS_OBJ(ADP),depPOS_OBJ(ADV),depPOS_OBJ(CCONJ),depPOS_OBJ(DET),depPOS_OBJ(INTJ),depPOS_OBJ(NOUN),depPOS_OBJ(NUM),depPOS_OBJ(PART),depPOS_OBJ(PRON),depPOS_OBJ(PROPN),depPOS_OBJ(SCONJ),depPOS_OBJ(VERB),depPOS_PRD(ADJ),depPOS_PRD(ADP),depPOS_PRD(ADV),depPOS_PRD(CCONJ),depPOS_PRD(NOUN),depPOS_PRD(NUM),depPOS_PRD(PRON),depPOS_PRD(PROPN),depPOS_PRD(SCONJ),depPOS_PRD(VERB),depPOS_PRD(X),depPOS_SBJ(ADJ),depPOS_SBJ(DET),depPOS_SBJ(NOUN),depPOS_SBJ(NUM),depPOS_SBJ(PRON),depPOS_SBJ(PROPN),depPOS_SBJ(SCONJ),depPOS_SBJ(VERB),depPOS_TMZ(NOUN),depPOS_TPC(ADJ),depPOS_TPC(ADP),depPOS_TPC(DET),depPOS_TPC(NOUN),depPOS_TPC(PRON),depPOS_TPC(PROPN)
AR-130-96883-5,عند +ما نستغل هذه الوسائل في تنمية المجتمع و+ نشر قيم مهمة نكون قد أجد +نا استخدام +ها .,1,4,9,4,1,0,0,0,1,1,0,1,1,1,0,7,0,0,2,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,1,1,0,1,1,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR-130-96883-6,"أما إذا استغلينا هذه الوسائل في نشر الفكر الخاطئ , نكون قد وقعنا في فخ وسائل التواصل الاجتماعي .",1,3,10,4,1,0,0,0,2,2,0,1,0,1,0,6,0,1,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,2,2,0,1,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR-130-96883-7,من سلبيات هذه الوسائل استغلال +ها في نشر الإشاعات و+ التحدث ب+ شكل خاطئ عن الآخرين .,1,3,7,5,0,1,0,0,2,4,0,0,1,1,0,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AR-130-96883-8,"الأمر السيئ في وسائل التواصل الاجتماعي هو سرعة انتشار الأخبار التي يكون معظم +ها خاطئا , ف+ نحن ك+ أفراد بالغين و+ عاقلين , يجب على +نا أن نمنع انتشار هذه الإشاعات ب+ تخفيف استخدام وسائل التواصل الاجتماعي .",1,8,17,8,1,3,0,1,6,4,0,0,2,1,0,14,0,0,5,0,3,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,4,4,0,0,2,1,0,0,0,0,2,0,3,0,1,0,1,0,0,0,0,0,4,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0
AR-130-96883-9,"مع الاستخدام الكثير ل+ التكنولوجيا و+ وسائل التواصل الاجتماعي , يجب على +نا أن ندرك إثر +ها على +نا حتى لا تؤثر سلبيا على حياة +نا اليومية .",1,4,14,8,0,1,0,0,4,4,0,0,1,0,0,7,0,1,4,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,4,4,0,0,1,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,4,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AR-130-97035-1,"إن وسائل التواصل الاجتماعي تلعب دورا مهما في حياة +نا الاجتماعية في قرن +نا هذا , ف+ كل شيء يحدث عبر الأنترنت و+ مواقع التواصل الاجتماعي .",1,6,13,5,0,2,0,0,4,2,0,0,3,1,0,10,0,0,2,1,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,4,2,0,0,2,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
AR-130-97035-2,"ل+ هذه المواقع آثار إيجابية و+ آثار سلبية على المجتمع , و+ ترتكز آثار +ها السلبية على الأطفال ب+ الأكثرية .",1,1,11,6,0,2,0,0,3,4,0,0,2,1,0,7,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
AR-130-97035-3,"الآثار الإيجابية في مواقع التواصل الاجتماعي أن +ها تسهل عملية التواصل مع الأقارب و+ الأصحاب , ف+ في الماضي كان الآباء يخرجون من منازل +هم ل+ الذهاب إلى منزل جار +هم أو صاحب +هم ل+ نقل الأخبار ب+ سبب عدم وجود هواتف أو وسائل ل+ التواصل .",1,11,18,13,2,2,0,0,3,8,0,0,4,0,0,22,0,0,4,0,2,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,3,0,0,0,2,8,0,0,4,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
AR-130-97035-4,"حاليا ف+ إن التواصل ب+ الآخرين سهل جدا ل+ توفر المواقع و+ البرامج ل+ التواصل , و+ أيضا إن البحث عن المعلومات أصبح أسهل ب+ كثير , ل+ ذلك ف+ إن وجود هذه الوسائل ل+ التواصل الاجتماعي مهم .",1,2,20,10,3,3,0,0,7,7,1,0,4,2,0,12,0,2,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,7,1,0,2,1,0,1,0,2,0,0,3,0,1,0,2,0,0,1,1,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
AR-130-97035-5,"ل+ وسائل التواصل الاجتماعي أيضا تأثير سلبي على المجتمع من +هم الكبار و+ الصغار , ف+ إن +ه يحجب من تواصل الأشخاص في مكان - غير الهواتف - ف+ رؤية الأصحاب أصبحت قليلة ل+ وجود المواقع و+ الأنترنت .",1,5,17,10,2,4,0,0,3,6,1,0,4,0,0,15,0,1,2,1,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,5,1,0,3,0,0,1,0,1,0,0,4,0,0,0,0,0,0,1,0,0,6,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0
AR-130-97035-6,"و+ ل+ الأطفال ف+ إن مواقع التواصل ل +ها إثر سلبي على +هم و+ ل +ها مخاطر على الأطفال , ف+ بامكانهم التواصل مع أشخاص لا يعرفون +هم و+ يمكن أن يسببوا خطورة كبيرة على +هم و+ سهولة احتيال +هم و+ النصب على +هم إذا لم يتواجد شخص بالغ و+ عاقل مع +هم .",1,5,23,18,1,6,0,0,4,7,0,0,7,0,0,15,0,4,8,1,2,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,3,5,0,0,6,0,0,2,0,4,0,0,2,0,1,0,1,1,0,0,0,0,5,0,0,6,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0
AR-130-97035-7,"و+ مواقع التواصل الاجتماعي يمكن أن ينتشر في +ها أخبار كاذبة و+ من +ها حقيقية , ل+ ذلك يجب الحذر من بعض مواقع التواصل الاجتماعي و+ مراقبة الأطفال .",1,4,12,7,0,4,0,1,4,4,0,0,3,1,0,9,0,0,2,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0
AR-130-97035-8,"تتطور وسائل التواصل الاجتماعي بين الحين و+ الآخر و+ تظهر من +ها إيجابيات جديدة و+ سلبيات جديدة , و+ على المجتمع الحذر دائما من الوقوع في الفخ ل+ أن +ه ليس كل شيء يقال يصدق .",1,3,16,9,2,5,0,0,5,5,0,0,4,0,0,12,0,0,2,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,4,4,0,0,4,0,0,1,0,0,0,0,2,0,1,0,1,1,0,0,0,0,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0
AR-130-97236-1,"السوشيال ميديا كل +نا نعلم إلى أين وصلت المرحلة التطورية التي تسمى ب+ مسمى التواصل الاجتماعي أو السوشيال ميديا , و+ كيف جعلت كل شخص يدمن على +ها ب+ شكل لا يوصف سواء شخص بالغ أم طفل , ف+ كل شيء في هذه الأرض يوجد ب +ه التأثيرات الجيدة و+ المفيدة و+ ك+ ذلك التأثيرات السلبية .",1,4,31,16,0,4,0,1,6,7,2,0,6,2,0,15,0,1,4,4,3,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,5,7,0,0,6,1,0,2,0,1,1,2,3,0,3,0,1,0,2,0,1,0,6,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0
AR-130-97236-2,ف+ سوف أعرف +كم أهمية وسائل التواصل الاجتماعي و+ كيفية تأثير +ها على حياة +نا سواء على الفرد أو المجتمع .,1,5,9,6,0,0,0,0,1,2,0,1,2,0,0,9,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,0,0,0,1,2,0,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR-130-97236-3,"التواصل الاجتماعي هو عبارة عن وسيلة يجيد +ها البعض و+ يجهل +ها البعض و+ هي تكون متكونة من عدة برامج , و+ أمثلة على +ها : الانستجرام و+ تويتر و+ سنابتشات و+ غير +ها من البرامج الدينية و+ الثقافية .",1,2,18,13,1,5,0,0,4,4,0,0,7,0,0,10,0,0,6,3,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,4,0,0,7,0,0,0,0,0,1,0,3,0,1,0,1,0,0,0,0,0,4,0,0,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0
AR-130-97236-4,و+ هي تستخدم ل+ التواصل و+ الاستفادة من المعلومات و+ أيضا ل+ قضاء وقت الفراغ ل+ الاستمتاع ب+ طعم الحياة .,1,3,8,8,0,1,0,0,0,5,1,0,3,0,0,9,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AR-130-97236-5,"البعض من +نا يفكر أو أن +ه يضع فكرة أن السوشيال ميديا ل +ها فوائد كثيرة و+ لا يوجد ب +ها سلبيات , و+ لكن أريد أن أبث ل +ه رسالة أن كل شيء في هذا الكوكب الصغير يوجد ب +ه الحسنات و+ الأمور غير الجيدة , ف+ تكون هذه الآثار على الفرد و+ المجتمع .",1,4,22,17,4,8,0,0,3,7,0,0,7,2,0,14,0,1,6,2,3,4,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,0,2,5,0,0,7,2,0,1,0,1,0,1,3,0,0,0,0,0,0,0,0,0,6,0,0,5,0,2,4,0,2,0,0,0,0,0,0,0,2,0,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0
AR-130-97236-6,الآثار الإيجابية ل+ استخدام الوسائل المتطورة ( التواصل الاجتماعي ) و+ هي : 1 - نبحث عن الكثير من المعلومات من خلال الشبكة العنكبوتية .,1,2,18,4,0,0,0,0,5,4,0,0,1,0,0,7,1,0,1,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,4,0,0,1,0,0,1,1,0,1,0,5,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR-130-97236-7,2 - استغلال وقت الفراغ و+ الحد من الملل .,1,2,5,2,0,0,0,0,0,1,0,0,1,0,0,5,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR-130-97236-8,3 - التواصل مع الأهل و+ الأقارب ل+ التوفير من الوقت و+ ك+ ذلك التواصل ب+ خارج البلاد و+ الأصدقاء .,1,2,11,7,0,0,0,0,0,4,0,0,3,1,0,10,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,3,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR-130-97236-9,"و+ هنا الآثار السلبية , أولا : انتشار الأمراض مثل البدانة و+ ضياع النظر .",1,3,9,1,0,1,0,0,2,0,1,0,2,0,0,7,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AR-130-97236-10,ثانيا : استخدام +ها ب+ طريقة غير ملائمة و+ استخدام +ها وسيلة ل+ استغلال بعض الأشخاص ب+ التهديدات و+ غير +ها من الأمور المكروهة .,1,6,12,6,0,0,0,0,3,4,0,0,2,0,0,11,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,3,0,0,0,2,4,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR-130-97236-11,ثالثا و+ النقطة المهمة : انشغال الناس ب+ التواصل الاجتماعي عن الأمور الدينية و+ الصلاة و+ قراءة القرآن و+ كثرة النوم و+ الكسل .,1,3,13,7,0,0,0,0,4,2,0,0,5,0,0,10,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3,2,0,0,5,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR-130-97236-12,"نتناول هنا الآثار من الناحيتين على المجتمع , أولا الإيجابيات : البحث عن الكثير من المعلومات الجيدة و+ المفيدة من +ما يساعد على تطور البحث العلمي , نشر الثقافات بين الدول و+ الاستفادة من +ها و+ تبادل التعاون و+ التكافل مثل ما حث +نا الله سبحان +ه تعالى , الاستفادة من +ها في حجز مواعيد المستشفى أو غير +ها من +ما سهل عملية سهولة العمل مع الناس .",1,12,35,19,0,1,0,0,5,10,1,0,5,0,0,28,0,0,8,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,3,0,0,0,3,10,1,0,5,0,0,7,0,0,0,0,5,0,4,0,2,0,0,0,0,0,12,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AR-130-97236-13,و+ أيضا مع تقدم التواصل الاجتماعي ساهم في كثرة الجرائم الإلكترونية و+ التعدي على الخصوصيات ف+ جعل الدول لا تثق في بعض +ها .,1,4,12,7,0,0,0,0,2,3,1,0,3,0,0,9,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,2,3,1,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR-130-97236-14,"جعل الأمراض المزمنة تتكاثر ب+ شكل غير طبيعي مثل أمراض القلب ل+ قلة الحركة و+ قلة العمل و+ الكسل الدائم , و+ غير +ها من الأمور التي يجب أن تحد ل+ أن +ها سببت مشاكل كثيرة على المجتمع .",1,6,17,12,1,2,0,0,4,5,0,0,3,0,0,16,0,0,3,0,2,2,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,3,5,0,0,3,0,0,2,0,0,1,0,2,0,1,0,0,0,0,0,0,0,9,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
AR-130-97236-15,و+ أخيرا أنصح كل شخص ب+ استخدام الكوكب الذكي الصغير الذي يحمل +ه ب+ يد +ه كل يوم - و+ هنا أقصد الهاتف - ب+ استغلال +ه ب+ طريقة جيدة و+ مفيدة ل+ كي يستفيد هو و+ غير +ه و+ ل+ يتطور مجتمع +ه و+ ل+ كي يساهم في ظهور التخصصات المستقبلية و+ غير +ها .,1,9,25,19,0,2,0,0,6,7,1,0,7,0,0,15,0,1,8,0,3,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,5,0,0,0,5,6,1,0,7,0,0,1,0,0,1,0,3,0,1,0,1,1,0,0,0,0,9,0,1,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
AR-130-97412-1,"وسائل التواصل الاجتماعي أصبحت وسائل التواصل الاجتماعي من أكثر الأمور المنتشرة في عالم +نا اليوم , و+ ل +ها بعض الإيجابيات و+ السلبيات على الفرد و+ المجتمع , تعتمد على طريقة الشخص و+ استعمال +ه ل+ البرامج .",1,7,16,10,1,3,0,0,4,6,0,0,4,0,0,16,0,0,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,2,0,0,0,3,4,0,0,4,0,0,1,0,0,0,0,3,0,1,0,1,1,0,0,0,0,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
AR-130-97412-2,"تصبح وسائل التواصل الاجتماعي إيجابية عند +ما الفرد يستخدم +ها من أجل العلم , على سبيل المثال يدخل على مواقع يبحث عن مواضيع تساعد +ه في دراسة +ه , أو عند +ما يتحدث مع الآخرين ل+ يتلقى بعض المعلومات التي تساعد +ه أن ينمي مهارات +ه .",1,9,18,16,1,2,0,0,3,6,0,0,1,0,0,16,0,0,6,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,2,0,2,0,1,6,0,0,1,0,0,2,0,0,1,0,3,0,4,0,0,0,0,0,0,0,8,0,0,3,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
AR-130-97412-3,"تكون أيضا إيجابية عند +ما الشخص يسعد نفس +ه في استخدام +ها , لكن ل+ فترة قصيرة فقط .",1,3,9,4,1,1,0,0,2,2,2,0,1,0,0,5,0,0,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,2,2,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AR-130-97412-4,"يكون تأثير وسائل التواصل الاجتماعي إيجابيا على المجتمع عند +ما يكون بعيدا عن الفساد , على سبيل المثال يجتمع الكثير من الناس في مجموعات في الواتساب أو برنامج آخر , و+ يشارك بعض +هم البعض في مواضيع تطور من حياة +هم أو تحذر +هم من موضوع ما ك+ الفيروس في بعض المواقع و+ نحو +ها من الأمور .",1,8,25,19,2,3,0,0,5,12,0,0,4,0,0,22,0,0,4,1,3,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,3,0,1,0,2,12,0,0,4,0,0,2,0,0,0,0,3,0,2,0,0,0,0,0,0,0,14,0,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
AR-130-97412-5,"أيضا تكون إيجابية عند +ما يجتمع الطلاب في +ها , و+ يشاركون أفكار +هم و+ يقومون ب+ مساعدة بعض +هم البعض .",1,4,9,6,1,1,0,0,1,2,1,0,2,0,0,6,0,0,3,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,2,1,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AR-130-97412-6,تصبح وسائل التواصل سلبية على الفرد عند +ما يستخدم +ها من أجل الانشغال عن تعليم +ه أو عن عمل +ه و+ عند +ما يستخدم +ها من أجل التواصل مع أفراد ينشرون الفساد أو عند +ما يكون مدمنا على +ها و+ لا يريد الاجتماع مع الآخرين ب+ سبب تأثير +ها السلبي على +ه .,1,12,18,19,2,1,0,0,3,8,0,0,4,0,0,20,0,1,7,0,1,3,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,3,0,3,0,1,7,0,0,4,0,0,3,0,1,0,0,1,0,1,0,0,1,0,0,0,0,10,0,0,4,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AR-130-97412-7,تأثير +ها يكون سيئا على المجتمع عند +ما يجتمعون مع بعض +هم البعض مع ثقافات أخرى أو أناس ينشرون الفساد و+ يكون هدف +هم الشر و+ تكون وسائل التواصل الاجتماعي هي الأمر الذي يساعد +هم من أجل الوصول إلى ما يريدون الوصول إلى +ه .,1,8,19,11,3,3,0,0,3,4,0,0,3,0,0,18,0,0,8,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,3,0,1,0,2,4,0,0,3,0,0,4,0,0,2,0,1,0,3,0,0,0,0,0,0,0,5,0,0,3,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
AR-130-97412-8,"أصبحت تؤثر ب+ شكل كبير على الاجتماعات بين الأهل و+ الأصدقاء , أصبح الناس لا يريدون أن يجتمعوا وجها ل+ وجه , يريدون فقط التحدث من خلال البرامج .",1,2,14,9,2,1,0,0,1,4,1,0,1,0,0,11,0,1,0,0,3,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,4,1,0,1,0,0,1,0,1,0,0,3,0,2,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AR-130-97412-9,"أن كانوا في اجتماع مع بعض +هم ف+ كل واحد من +هم يستخدم هاتف +ه و+ لا يلتفت إلى الآخر , و+ هذا يجعل كبار المسنين يشعرون أن لا أهمية ل +هم .",1,5,11,11,2,3,0,0,2,4,0,0,4,1,0,7,1,1,4,0,2,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,2,0,0,3,0,0,1,0,1,0,0,2,1,1,0,2,0,0,1,0,0,2,0,0,2,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
AR-130-97412-10,تعتمد وسائل التواصل الاجتماعي على الشخص و+ طريقة استعمال +ه .,1,3,4,2,0,1,0,0,1,1,0,0,1,0,0,5,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AR-130-97412-11,"يجب أيضا من قبل أولياء الأمور أن يراقبوا أبناء +هم حتى لا يصلوا إلى مرحلة الفساد , هذا أيضا من أجل الوصول إلى مجتمع ناتج و+ نافع و+ إيجابي .",1,5,12,10,0,2,0,0,2,4,2,0,2,1,0,10,0,1,1,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,1,4,2,0,2,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
