ID,Document_ID,Sentence
AR-130-198249-5,AR-130-198249,وليس فقط من خلال التطور الحضاري، أصبح هناك تطورا في الشعب، فشعب دولة الإمارات أسعد شعوب الأرض وهذا من فضل الله عز وجل وفضل شيوخ دولة الإمارات العربية المتحدة حفظهم الله.
AR-130-198249-6,AR-130-198249,لن ينسى شعب الإمارات المغفور له الشيخ زايد الذي كرس حياته في تطور هذه البلاد وتحدى العالم والشعوب الأخرى في جعل دولة الإمارات لؤلؤة الصحراء.
AR-130-19883-1,AR-130-19883,توجد في كل شيء سلبيات وإيجابيات بالطبع، لكنه يعتمد على كيفية استخدام الجهاز والوسائل، ومثال على هذا هو وسائل التواصل الاجتماعي.
AR-130-19883-2,AR-130-19883,تتعدد طرق تأثير الوسائل على الفرد والمجتمع بطرق كثيرة.
AR-130-19883-3,AR-130-19883,من إيجابيات هذه الوسائل أنها توفر علينا الكثير من الوقت وسهلت علينا طريقة العيش.
AR-130-19883-4,AR-130-19883,مثلا التواصل مع الأقارب أصبح أكثر بكثير عن قبل، كما أنها توفر العديد من التطبيقات التي تجعل الأمور على الفرد سهلة، مثل تطبيقات الشراء (تستطيع قضاء حاجياتك المهمة وأنت في منزلك بدلا من الخروج وتضييع الوقت).
AR-130-19883-5,AR-130-19883,أيضا وفرت لنا هذه الوسائل سهولة في استخراج المعلومات والتأكد من صحتها.
AR-130-19883-6,AR-130-19883,لكن على الجانب الآخر توجد العديد من السلبيات لهذه التقنية الحديثة (تستطيع أن تضيع وقتك بشكل سريع من غير أن تدرك).
AR-130-19883-7,AR-130-19883,وأيضا صلة الرحم أصبحت قليلة وغير مهمة حيث إننا نسأل عن بعضنا عن طريقها من غير الذهاب إلى الشخص والتحدث معه.
AR-130-19883-8,AR-130-19883,من السلبيات أيضا أن هناك أطفال يضعون بياناتهم الشخصية في مواقع التواصل من غير حذر الأهل عليهم.
AR-130-199101-1,AR-130-199101,الجميع يتحدث عن الإمارات العربية المتحدة وعن تطور بنيتها التحتية وبالتأكيد هنالك المزيد.
AR-130-199101-2,AR-130-199101,سوف نتطرق في هذا الموضوع ونتحدث عن التطور الذي تشهده دولة الإمارات سواء كانت في الدولة أو خارجها.
AR-130-199101-3,AR-130-199101,لنبدأ ونتحدث عن التطور في داخل الدولة.
AR-130-199101-4,AR-130-199101,ولنبدأ أيضا بأول إماراة أو العاصمة أبو ظبي، إذا كنت من الملمين ومحبي السيارات فلا يسعك أن تذهب إلا إلى عالم فراري فهو أكبر مبنى للسيارات.
AR-130-199101-5,AR-130-199101,إذا أردت الذهاب إلى التسوق فهناك ياس مول ودلما مول وغيرها من أماكن التسوق الرائع.
AR-130-199101-6,AR-130-199101,وإذا كنت من محبي التصوير فالذهاب إلى مسجد الشيخ زايد هو الخيار الأفضل - وللمعلومية فقط إنه أكبر مسجد في العالم.
AR-130-199101-7,AR-130-199101,أما الآن لا أعلم من أين أبدأ وبالحقيقة وأنا متأكدة بأنكم تعلمون عن هذه الإمارة ومن الممكن أكثر مني.
AR-130-199101-8,AR-130-199101,نعم دبي، برج خليفة الذي أصبح من أشهر الأبراج في العالم ودخل موسوعة غينيس بأنه أطول برج في العالم، وهناك أخبار بأنه سوف يكون أطول من برج خليفة وهو قيد التنفيذ، هذا والله أعلم.
AR-130-199101-9,AR-130-199101,"دبي مول أيضا من أكبر مراكز التسوق في العالم وأيضا هناك مشروع عمل مركز أكبر ""إعمار يا دبي""."
AR-130-199101-10,AR-130-199101,لننتقل إلى آخر محطة وإمارة وهي الشارقة عاصمة التراث، فمن المعروف أن صاحب السمو الشيخ سلطان القاسمي من أشد محبي التراث وأيضا الكتب، فخلال كل سنة يفتح معرض الشارقة الدولي الذي يزوره آلاف الزوار - وأنا من ضمنهم - لشراء الكتب وحضور الفعاليات.
AR-130-199101-11,AR-130-199101,هنالك بالطبع إمارات أخرى ولكن من أشهرهم أبو ظبي ودبي والشارقة.
AR-130-199101-12,AR-130-199101,أخيرا وليس آخرا تتسم دولة الإمارات بحضارة تاريخية تلفت نظر المشاهد سواء صغير أم كبير، وأرجو من الجميع الحضور وزيارة كل المعالم التي توجد في الدولة والاستمتاع بمراكزها وتراثها.
AR-130-19921-1,AR-130-19921,وسائل التواصل الاجتماعي أصبحت واحدة من الأمور المهمة في عصرنا هذا، وقد أثرت على العالم في الفترة الأخيرة بشكل سلبي.
AR-130-19921-2,AR-130-19921,في رأيي الآن الناس بدأوا يستخدمونها في أشياء ليس لها معنى ولا هدف، ناحية الإنستجرام وتويتر.
AR-130-19921-3,AR-130-19921,وأصبحت هذه الأشياء شائعة وبدأت تلعب بعقول الناس وتشوشهم وتدخلهم إلى حفرة الضياع والتهلكة ولكن يجب علينا ترك هذه الأجهزة وهذه المواقع التي لا فائدة منها.
AR-130-19921-4,AR-130-19921,التركيز في الأمور المهمة مثل الدراسة والعمل والتثقيف هي من أفضل الأشياء التي يجب القيام بها لإنهاء المهام والتطور.
AR-130-19921-5,AR-130-19921,ويجب علينا أن لا نجعل مواقع التواصل الاجتماعي جزءا كبيرا من حياتنا لأنها في آخر المطاف شيء يستخدم في أوقات الحاجة ومرات في نشر الأخبار أو المعلومات المفيدة.
AR-130-19921-6,AR-130-19921,ولكن في الآونة الأخيرة ظهرت بعض المشاكل من أمثلتها التعرف على أشخاص جدد، وفي بعض الأحيان تكون نهايتها الوقوع في المشاكل والضياع وهذا سيئ جدا لأنك لا تعرف من هم، لا تعرف هويتهم ولا تعرف ماذا يريدون منك.
AR-130-19921-7,AR-130-19921,ولا يجب أن نقع في هذه الحفر وأن لا نجعلها تسيطر علينا بشكل سلبي ويجب أن نحتفظ بمعلوماتنا الشخصية وعدم تداولها بين الناس.
AR-130-19921-8,AR-130-19921,مواقع التواصل الاجتماعي قد تسبب الفساد.
AR-130-199634-1,AR-130-199634,كما نعلم أنه في زمننا هذا التواصل الاجتماعي أصبح كل شيء للمجتمع، فلا يوجد فرد في هذا المجتمع لا يستخدم وسيلة من وسائل التواصل الاجتماعي، ولكن هناك إيجابيات وسلبيات للتواصل الاجتماعي.
AR-130-199634-2,AR-130-199634,ومن إيجابياتها سهولة التواصل الأسري وتطوير المجتمع وإنهاء المعاملات بسهولة فلا داعي للذهاب وقضاء كل اليوم لإنهاء معاملة بسيطة.
AR-130-199634-3,AR-130-199634,وأيضا أصبح الآن كتجارة للبعض، والكثير من الإيجابيات التي ساعدت المجتمع من خلال برامج التواصل الاجتماعي.
AR-130-199634-4,AR-130-199634,ولكن أيضا هناك من يستخدم برامج التواصل الاجتماعي بالطريقة الخاطئة التي سببت ضررا لهم وأثرت عليهم وعلى صحتهم مثل قضاء وقت طويل على الهاتف ووضع الهاتف في الشاحن عند النوم وذلك تسبب في ضرر للمنزل.
AR-130-199634-5,AR-130-199634,وأيضا المراهقين بعضهم قد يسيء استخدام برامج التواصل الاجتماعي من خلال مشاهدتهم للصور والفيديوهات المخلة بالآداب.
AR-130-199634-6,AR-130-199634,وأيضا فإن استخدام وسائل التواصل الاجتماعي قد يؤثر على الطلاب في عدم قدرتهم على التركيز في دروسهم وواجباتهم وذلك قد يتسبب في نزول درجاتهم، وفي بعض الأحيان ذلك يؤدي لعدم قدرتهم على الاستمرار في الدراسة والتوقف.
